seqnames,start,end,width,gen,ID,study
chr8,46322254,46326759,4506,,bonobo,SNIFFLES
chr8,49454241,49462011,7771,,bonobo,SNIFFLES
chr8,52701781,52701920,140,,bonobo,SNIFFLES
chr8,53895898,53896011,114,,bonobo,SNIFFLES
chr8,54538160,54538838,679,,bonobo,SNIFFLES
chr8,54857304,54859788,2485,,bonobo,SNIFFLES
chr8,54858002,54860808,2807,,bonobo,SNIFFLES
chr8,55068994,55070120,1127,,bonobo,SNIFFLES
chr8,55308065,55308169,105,,bonobo,SNIFFLES
chr8,55800951,55801004,54,,bonobo,SNIFFLES
chr8,55935010,55935116,107,,bonobo,SNIFFLES
chr8,57834834,57835117,284,,bonobo,SNIFFLES
chr8,58695205,58695834,630,,bonobo,SNIFFLES
chr8,61426969,61428346,1378,,bonobo,SNIFFLES
chr8,62501374,62501438,65,,bonobo,SNIFFLES
chr8,64336661,64336776,116,,bonobo,SNIFFLES
chr8,66306348,66307294,947,,bonobo,SNIFFLES
chr8,69751099,69751898,800,,bonobo,SNIFFLES
chr8,71818802,71820312,1511,,bonobo,SNIFFLES
chr8,72111385,72111632,248,,bonobo,SNIFFLES
chr8,72180434,72180634,201,,bonobo,SNIFFLES
chr8,73012756,73012837,82,,bonobo,SNIFFLES
chr8,75078007,75079855,1849,,bonobo,SNIFFLES
chr8,77850124,77850515,392,,bonobo,SNIFFLES
chr8,79240422,79240978,557,,bonobo,SNIFFLES
chr8,79748713,79749051,339,,bonobo,SNIFFLES
chr8,80028666,127878595,47849930,,bonobo,SNIFFLES
chr8,81249762,81250607,846,,bonobo,SNIFFLES
chr8,82005308,82005360,53,,bonobo,SNIFFLES
chr8,82651093,82651426,334,,bonobo,SNIFFLES
chr8,83081396,83082057,662,,bonobo,SNIFFLES
chr8,83266659,83266690,32,,bonobo,SNIFFLES
chr8,83994723,83995218,496,,bonobo,SNIFFLES
chr8,84162189,84163408,1220,,bonobo,SNIFFLES
chr8,85636832,85636874,43,,bonobo,SNIFFLES
chr8,85650387,85838890,188504,,bonobo,SNIFFLES
chr8,85650485,85733174,82690,,bonobo,SNIFFLES
chr8,85664223,85728246,64024,,bonobo,SNIFFLES
chr8,86222721,86223986,1266,,bonobo,SNIFFLES
chr8,88815305,88816657,1353,,bonobo,SNIFFLES
chr8,89301222,89301728,507,,bonobo,SNIFFLES
chr8,92622333,92622389,57,,bonobo,SNIFFLES
chr8,92767569,92767691,123,,bonobo,SNIFFLES
chr8,93348661,93348863,203,,bonobo,SNIFFLES
chr8,93378300,93378351,52,,bonobo,SNIFFLES
chr8,94034365,94034463,99,,bonobo,SNIFFLES
chr8,94933149,94934190,1042,,bonobo,SNIFFLES
chr8,95345822,95345875,54,,bonobo,SNIFFLES
chr8,96054702,96054883,182,,bonobo,SNIFFLES
chr8,96171811,96171915,105,,bonobo,SNIFFLES
chr8,96638646,96639613,968,,bonobo,SNIFFLES
chr8,98551862,98551962,101,,bonobo,SNIFFLES
chr8,98587225,98587490,266,,bonobo,SNIFFLES
chr8,98726794,98726961,168,,bonobo,SNIFFLES
chr8,98799804,98799842,39,,bonobo,SNIFFLES
chr8,98843909,98844194,286,,bonobo,SNIFFLES
chr8,99498001,99498119,119,,bonobo,SNIFFLES
chr8,102229541,102229730,190,,bonobo,SNIFFLES
chr8,102404681,102404776,96,,bonobo,SNIFFLES
chr8,102524821,102526164,1344,,bonobo,SNIFFLES
chr8,103495586,103495717,132,,bonobo,SNIFFLES
chr8,105625740,105626061,322,,bonobo,SNIFFLES
chr8,106021853,106022237,385,,bonobo,SNIFFLES
chr8,106042464,106042582,119,,bonobo,SNIFFLES
chr8,107546535,107547210,676,,bonobo,SNIFFLES
chr8,107794238,107796316,2079,,bonobo,SNIFFLES
chr8,107796114,107796319,206,,bonobo,SNIFFLES
chr8,108779138,108779325,188,,bonobo,SNIFFLES
chr8,108995230,108995487,258,,bonobo,SNIFFLES
chr8,109438142,109438220,79,,bonobo,SNIFFLES
chr8,111193776,111194239,464,,bonobo,SNIFFLES
chr8,111751305,111751362,58,,bonobo,SNIFFLES
chr8,111757697,111757751,55,,bonobo,SNIFFLES
chr8,112114170,112114593,424,,bonobo,SNIFFLES
chr8,114177227,114178212,986,,bonobo,SNIFFLES
chr8,117809352,117809600,249,,bonobo,SNIFFLES
chr8,117841569,117842480,912,,bonobo,SNIFFLES
chr8,120406850,120408375,1526,,bonobo,SNIFFLES
chr8,120844518,120844761,244,,bonobo,SNIFFLES
chr8,126551430,126551515,86,,bonobo,SNIFFLES
chr8,127425107,127426429,1323,,bonobo,SNIFFLES
chr8,129029272,129030372,1101,,bonobo,SNIFFLES
chr8,129478807,129479055,249,,bonobo,SNIFFLES
chr8,129561122,129562186,1065,,bonobo,SNIFFLES
chr8,130050387,130051164,778,,bonobo,SNIFFLES
chr8,130227854,130227918,65,,bonobo,SNIFFLES
chr8,132658688,132659605,918,,bonobo,SNIFFLES
chr8,133178013,133178312,300,,bonobo,SNIFFLES
chr8,134092196,134092798,603,,bonobo,SNIFFLES
chr8,135699453,135700431,979,,bonobo,SNIFFLES
chr8,136579959,136580002,44,,bonobo,SNIFFLES
chr8,137129204,137129562,359,,bonobo,SNIFFLES
chr8,138311602,138311658,57,,bonobo,SNIFFLES
chr8,138360389,138360563,175,,bonobo,SNIFFLES
chr8,138817532,138818358,827,,bonobo,SNIFFLES
chr8,140089771,140089830,60,,bonobo,SNIFFLES
chr8,140304774,140305579,806,,bonobo,SNIFFLES
chr8,142048267,142048328,62,,bonobo,SNIFFLES
chr8,143276982,143277477,496,,bonobo,SNIFFLES
chr8,143906646,143912376,5731,,bonobo,SNIFFLES
chr8,143906646,143913208,6563,,bonobo,SNIFFLES
chr8,143969630,143970688,1059,,bonobo,SNIFFLES
chr9,681681,68285221,67603541,,bonobo,SNIFFLES
chr6,18224955,18225728,774,,bonobo,SNIFFLES
chr9,661910,41023629,40361720,,bonobo,SNIFFLES
chr9,754406,755009,604,,bonobo,SNIFFLES
chr9,3557455,3557586,132,,bonobo,SNIFFLES
chr9,5370139,5371422,1284,,bonobo,SNIFFLES
chr9,5370139,5389132,18994,,bonobo,SNIFFLES
chr9,5389132,5395293,6162,,bonobo,SNIFFLES
chr9,5389132,5392187,3056,,bonobo,SNIFFLES
chr9,5392187,5395293,3107,,bonobo,SNIFFLES
chr9,5689640,5691298,1659,,bonobo,SNIFFLES
chr9,6157731,6158809,1079,,bonobo,SNIFFLES
chr9,6235116,6236209,1094,,bonobo,SNIFFLES
chr9,6431528,6433031,1504,,bonobo,SNIFFLES
chr9,6958107,6958168,62,,bonobo,SNIFFLES
chr9,7066945,7068411,1467,,bonobo,SNIFFLES
chr9,7834978,7836495,1518,,bonobo,SNIFFLES
chr9,8198484,8198572,89,,bonobo,SNIFFLES
chr9,9727200,9727242,43,,bonobo,SNIFFLES
chr9,10792035,10798395,6361,,bonobo,SNIFFLES
chr9,12503292,12504142,851,,bonobo,SNIFFLES
chr9,15078953,15079040,88,,bonobo,SNIFFLES
chr9,15644352,15644907,556,,bonobo,SNIFFLES
chr9,17479670,17482247,2578,,bonobo,SNIFFLES
chr9,17479670,17484165,4496,,bonobo,SNIFFLES
chr9,18625738,20692908,2067171,,bonobo,SNIFFLES
chr9,19911854,19912028,175,,bonobo,SNIFFLES
chr9,20662256,20662325,70,,bonobo,SNIFFLES
chr9,20681532,20682745,1214,,bonobo,SNIFFLES
chr9,24919574,24920017,444,,bonobo,SNIFFLES
chr9,25149273,25150455,1183,,bonobo,SNIFFLES
chr9,25375653,25376732,1080,,bonobo,SNIFFLES
chr9,25764189,25764661,473,,bonobo,SNIFFLES
chr9,30304928,30305070,143,,bonobo,SNIFFLES
chr9,30308834,30309646,813,,bonobo,SNIFFLES
chr9,30308836,30312961,4126,,bonobo,SNIFFLES
chr9,31427900,31429613,1714,,bonobo,SNIFFLES
chr9,31834830,31834926,97,,bonobo,SNIFFLES
chr9,32495304,32496267,964,,bonobo,SNIFFLES
chr9,32661689,32661737,49,,bonobo,SNIFFLES
chr9,33039981,33040718,738,,bonobo,SNIFFLES
chr9,34963588,34963794,207,,bonobo,SNIFFLES
chr9,34973906,34973970,65,,bonobo,SNIFFLES
chr9,35169684,35170518,835,,bonobo,SNIFFLES
chr9,41078241,68356119,27277879,,bonobo,SNIFFLES
chr9,41091949,68338110,27246162,,bonobo,SNIFFLES
chr9,41229386,63818361,22588976,,bonobo,SNIFFLES
chr9,63583658,63647742,64085,,bonobo,SNIFFLES
chr9,68794045,68794080,36,,bonobo,SNIFFLES
chr9,68936813,68936875,63,,bonobo,SNIFFLES
chr9,71946632,71946703,72,,bonobo,SNIFFLES
chr9,72005140,72005332,193,,bonobo,SNIFFLES
chr9,74064911,74075743,10833,,bonobo,SNIFFLES
chr9,74283223,74283478,256,,bonobo,SNIFFLES
chr9,77158376,77158478,103,,bonobo,SNIFFLES
chr9,77172995,77173058,64,,bonobo,SNIFFLES
chr9,78501179,78502373,1195,,bonobo,SNIFFLES
chr9,78578527,78578584,58,,bonobo,SNIFFLES
chr9,78652642,78653196,555,,bonobo,SNIFFLES
chr9,78912611,78912720,110,,bonobo,SNIFFLES
chr9,80334686,80334746,61,,bonobo,SNIFFLES
chr9,84042596,84042633,38,,bonobo,SNIFFLES
chr9,84156406,84157250,845,,bonobo,SNIFFLES
chr9,85580253,85580438,186,,bonobo,SNIFFLES
chr9,85632093,85632926,834,,bonobo,SNIFFLES
chr9,86124619,86124743,125,,bonobo,SNIFFLES
chr9,86539408,86571980,32573,,bonobo,SNIFFLES
chr9,87577602,87577851,250,,bonobo,SNIFFLES
chr9,88034025,88041926,7902,,bonobo,SNIFFLES
chr9,88246644,88255466,8823,,bonobo,SNIFFLES
chr9,88715835,88716753,919,,bonobo,SNIFFLES
chr9,89091063,89091182,120,,bonobo,SNIFFLES
chr9,92062209,92203899,141691,,bonobo,SNIFFLES
chr9,92657700,92659665,1966,,bonobo,SNIFFLES
chr9,94477052,94498151,21100,,bonobo,SNIFFLES
chr9,94953815,94953860,46,,bonobo,SNIFFLES
chr9,95961850,95962714,865,,bonobo,SNIFFLES
chr9,96469162,96469277,116,,bonobo,SNIFFLES
chr9,96689516,96689655,140,,bonobo,SNIFFLES
chr9,97796931,97797653,723,,bonobo,SNIFFLES
chr9,97979640,97979795,156,,bonobo,SNIFFLES
chr9,98039230,98039563,334,,bonobo,SNIFFLES
chr9,100478538,100478601,64,,bonobo,SNIFFLES
chr9,101770872,101772399,1528,,bonobo,SNIFFLES
chr9,101842959,101843222,264,,bonobo,SNIFFLES
chr9,103026887,103026977,91,,bonobo,SNIFFLES
chr9,103172776,103173822,1047,,bonobo,SNIFFLES
chr9,104708202,104708257,56,,bonobo,SNIFFLES
chr9,106968442,106969228,787,,bonobo,SNIFFLES
chr9,107893849,107894512,664,,bonobo,SNIFFLES
chr9,107908277,107908339,63,,bonobo,SNIFFLES
chr9,107939095,107940137,1043,,bonobo,SNIFFLES
chr9,111396143,111396310,168,,bonobo,SNIFFLES
chr9,112082780,112083390,611,,bonobo,SNIFFLES
chr9,112346955,112347052,98,,bonobo,SNIFFLES
chr9,113111687,113112887,1201,,bonobo,SNIFFLES
chr9,114452421,114459056,6636,,bonobo,SNIFFLES
chr9,114586371,114586463,93,,bonobo,SNIFFLES
chr9,117237907,117238019,113,,bonobo,SNIFFLES
chr9,118091345,118091480,136,,bonobo,SNIFFLES
chr9,121148774,121149887,1114,,bonobo,SNIFFLES
chr9,123976373,123991039,14667,,bonobo,SNIFFLES
chr9,124085477,124086659,1183,,bonobo,SNIFFLES
chr9,125621346,125621482,137,,bonobo,SNIFFLES
chr9,126246248,126246488,241,,bonobo,SNIFFLES
chr9,126591890,126592839,950,,bonobo,SNIFFLES
chr9,126845316,126845488,173,,bonobo,SNIFFLES
chr9,127342717,127343346,630,,bonobo,SNIFFLES
chr9,127694627,127694875,249,,bonobo,SNIFFLES
chr9,128219368,128219512,145,,bonobo,SNIFFLES
chr9,128494063,128494112,50,,bonobo,SNIFFLES
chr9,128839371,128839414,44,,bonobo,SNIFFLES
chr9,129250451,129251529,1079,,bonobo,SNIFFLES
chr9,132069417,132069457,41,,bonobo,SNIFFLES
chr9,132113326,132113406,81,,bonobo,SNIFFLES
chr9,132290721,132290801,81,,bonobo,SNIFFLES
chr9,133281610,133281715,106,,bonobo,SNIFFLES
chr9,135970440,135971127,688,,bonobo,SNIFFLES
chr9,137850578,137850826,249,,bonobo,SNIFFLES
chr10,206017,206061,45,,bonobo,SNIFFLES
chr10,2546489,2548401,1913,,bonobo,SNIFFLES
chr10,3353595,3353681,87,,bonobo,SNIFFLES
chr10,3707620,3707682,63,,bonobo,SNIFFLES
chr10,4172659,4172731,73,,bonobo,SNIFFLES
chr10,4298806,95156143,90857338,,bonobo,SNIFFLES
chr10,5483088,5483295,208,,bonobo,SNIFFLES
chr10,5483095,5486607,3513,,bonobo,SNIFFLES
chr10,5761748,5761859,112,,bonobo,SNIFFLES
chr10,6652599,6653318,720,,bonobo,SNIFFLES
chr10,8676510,8676878,369,,bonobo,SNIFFLES
chr10,11450233,11450842,610,,bonobo,SNIFFLES
chr10,15347857,15347982,126,,bonobo,SNIFFLES
chr10,15798091,15798196,106,,bonobo,SNIFFLES
chr10,17585748,17585968,221,,bonobo,SNIFFLES
chr10,17742998,17743089,92,,bonobo,SNIFFLES
chr10,17984817,17984939,123,,bonobo,SNIFFLES
chr10,19154486,19154530,45,,bonobo,SNIFFLES
chr10,19165720,19169259,3540,,bonobo,SNIFFLES
chr10,19274487,19274534,48,,bonobo,SNIFFLES
chr10,20340597,20340644,48,,bonobo,SNIFFLES
chr10,21193646,21194088,443,,bonobo,SNIFFLES
chr10,23418763,23419369,607,,bonobo,SNIFFLES
chr10,24324158,24325101,944,,bonobo,SNIFFLES
chr10,24717867,24717953,87,,bonobo,SNIFFLES
chr10,25360020,25360054,35,,bonobo,SNIFFLES
chr10,26387101,26387371,271,,bonobo,SNIFFLES
chr10,26570664,27316835,746172,,bonobo,SNIFFLES
chr10,29635078,29635843,766,,bonobo,SNIFFLES
chr10,30222736,30222913,178,,bonobo,SNIFFLES
chr10,31343585,31344193,609,,bonobo,SNIFFLES
chr10,31374725,31374917,193,,bonobo,SNIFFLES
chr10,31924740,31925051,312,,bonobo,SNIFFLES
chr10,33131052,33131854,803,,bonobo,SNIFFLES
chr10,33330759,33331930,1172,,bonobo,SNIFFLES
chr10,33417614,33417692,79,,bonobo,SNIFFLES
chr10,33767131,33767179,49,,bonobo,SNIFFLES
chr10,35744812,35749973,5162,,bonobo,SNIFFLES
chr10,37102417,37111125,8709,,bonobo,SNIFFLES
chr10,42484618,42484888,271,,bonobo,SNIFFLES
chr10,43489988,43490049,62,,bonobo,SNIFFLES
chr10,44413814,44414590,777,,bonobo,SNIFFLES
chr10,45091263,45092074,812,,bonobo,SNIFFLES
chr10,45806552,50021992,4215441,,bonobo,SNIFFLES
chr10,47459160,47460338,1179,,bonobo,SNIFFLES
chr10,49174121,49174380,260,,bonobo,SNIFFLES
chr10,49843293,50731503,888211,,bonobo,SNIFFLES
chr10,50970711,50970803,93,,bonobo,SNIFFLES
chr10,52842929,52843009,81,,bonobo,SNIFFLES
chr10,54755465,54756459,995,,bonobo,SNIFFLES
chr10,55010667,55010800,134,,bonobo,SNIFFLES
chr10,55010656,55010799,144,,bonobo,SNIFFLES
chr10,55363794,55363848,55,,bonobo,SNIFFLES
chr10,55889804,55889919,116,,bonobo,SNIFFLES
chr10,56846760,56850086,3327,,bonobo,SNIFFLES
chr10,57687865,57688553,689,,bonobo,SNIFFLES
chr10,57721517,57721563,47,,bonobo,SNIFFLES
chr10,57994176,57994696,521,,bonobo,SNIFFLES
chr10,59173210,59173458,249,,bonobo,SNIFFLES
chr10,59736095,59736197,103,,bonobo,SNIFFLES
chr10,61584456,61584776,321,,bonobo,SNIFFLES
chr10,63186782,63187841,1060,,bonobo,SNIFFLES
chr10,68369525,68370485,961,,bonobo,SNIFFLES
chr10,69066147,69067220,1074,,bonobo,SNIFFLES
chr10,72869990,72870088,99,,bonobo,SNIFFLES
chr10,73550936,73552029,1094,,bonobo,SNIFFLES
chr10,74113869,74114387,519,,bonobo,SNIFFLES
chr10,76057487,76058312,826,,bonobo,SNIFFLES
chr10,76921800,76921860,61,,bonobo,SNIFFLES
chr10,79491947,79492006,60,,bonobo,SNIFFLES
chr10,79527218,80250806,723589,,bonobo,SNIFFLES
chr10,79647302,79647353,52,,bonobo,SNIFFLES
chr10,81383170,81383211,42,,bonobo,SNIFFLES
chr10,82710094,82711281,1188,,bonobo,SNIFFLES
chr10,82943411,82943533,123,,bonobo,SNIFFLES
chr10,86880810,86881656,847,,bonobo,SNIFFLES
chr10,87426024,87426323,300,,bonobo,SNIFFLES
chr10,91144852,91144901,50,,bonobo,SNIFFLES
chr10,91443588,91446030,2443,,bonobo,SNIFFLES
chr10,94044149,94045155,1007,,bonobo,SNIFFLES
chr10,95021872,95022021,150,,bonobo,SNIFFLES
chr10,95447268,95447333,66,,bonobo,SNIFFLES
chr10,97409190,97409222,33,,bonobo,SNIFFLES
chr10,98037632,98038046,415,,bonobo,SNIFFLES
chr10,98291226,98291267,42,,bonobo,SNIFFLES
chr10,98739382,98740104,723,,bonobo,SNIFFLES
chr10,99556945,99557052,108,,bonobo,SNIFFLES
chr10,101069729,101069820,92,,bonobo,SNIFFLES
chr10,101721261,101722655,1395,,bonobo,SNIFFLES
chr10,105467770,105467890,121,,bonobo,SNIFFLES
chr10,106389032,106389102,71,,bonobo,SNIFFLES
chr10,109274255,109274520,266,,bonobo,SNIFFLES
chr10,109274391,109276028,1638,,bonobo,SNIFFLES
chr10,111219218,111219255,38,,bonobo,SNIFFLES
chr10,112408985,112410304,1320,,bonobo,SNIFFLES
chr10,113079097,113079139,43,,bonobo,SNIFFLES
chr10,115792141,115792217,77,,bonobo,SNIFFLES
chr10,116500424,116500864,441,,bonobo,SNIFFLES
chr10,117582400,117582454,55,,bonobo,SNIFFLES
chr10,118616872,118616935,64,,bonobo,SNIFFLES
chr10,121673725,121674776,1052,,bonobo,SNIFFLES
chr10,125150782,125151037,256,,bonobo,SNIFFLES
chr10,127585107,127585500,394,,bonobo,SNIFFLES
chr10,128479343,128479734,392,,bonobo,SNIFFLES
chr10,130818670,130818749,80,,bonobo,SNIFFLES
chr10,131994523,131994616,94,,bonobo,SNIFFLES
chr10,132328880,132328935,56,,bonobo,SNIFFLES
chr10,132412678,132412781,104,,bonobo,SNIFFLES
chr11,1894043,1939852,45810,,bonobo,SNIFFLES
chr11,3407106,3407174,69,,bonobo,SNIFFLES
chr11,4138150,4138514,365,,bonobo,SNIFFLES
chr11,4212183,4273945,61763,,bonobo,SNIFFLES
chr11,4226481,4256212,29732,,bonobo,SNIFFLES
chr11,4256208,4323048,66841,,bonobo,SNIFFLES
chr11,7325135,7328088,2954,,bonobo,SNIFFLES
chr11,8125917,8125984,68,,bonobo,SNIFFLES
chr11,8798939,8799006,68,,bonobo,SNIFFLES
chr11,8921511,8921574,64,,bonobo,SNIFFLES
chr11,11013006,11013847,842,,bonobo,SNIFFLES
chr11,14037830,14037995,166,,bonobo,SNIFFLES
chr11,14379472,14381077,1606,,bonobo,SNIFFLES
chr11,14548818,14548871,54,,bonobo,SNIFFLES
chr11,17533773,17534939,1167,,bonobo,SNIFFLES
chr11,17547847,17547895,49,,bonobo,SNIFFLES
chr11,18139563,18139707,145,,bonobo,SNIFFLES
chr11,21383552,21384301,750,,bonobo,SNIFFLES
chr11,22451019,22451154,136,,bonobo,SNIFFLES
chr11,23729113,23729148,36,,bonobo,SNIFFLES
chr11,24799864,24799961,98,,bonobo,SNIFFLES
chr11,26992921,26993281,361,,bonobo,SNIFFLES
chr11,27055233,27055288,56,,bonobo,SNIFFLES
chr11,27704002,27704035,34,,bonobo,SNIFFLES
chr11,28801874,28802498,625,,bonobo,SNIFFLES
chr11,28832038,28834149,2112,,bonobo,SNIFFLES
chr11,31011293,31011365,73,,bonobo,SNIFFLES
chr11,33958375,33958455,81,,bonobo,SNIFFLES
chr11,35388897,35389016,120,,bonobo,SNIFFLES
chr11,35528100,35528542,443,,bonobo,SNIFFLES
chr11,36092170,36093316,1147,,bonobo,SNIFFLES
chr11,36852579,36865999,13421,,bonobo,SNIFFLES
chr11,36859929,36865802,5874,,bonobo,SNIFFLES
chr11,37574651,37574758,108,,bonobo,SNIFFLES
chr11,39140284,39140330,47,,bonobo,SNIFFLES
chr11,39596043,39596339,297,,bonobo,SNIFFLES
chr11,40133682,40133783,102,,bonobo,SNIFFLES
chr11,42359269,42359416,148,,bonobo,SNIFFLES
chr11,43387137,43387194,58,,bonobo,SNIFFLES
chr11,46249121,46249195,75,,bonobo,SNIFFLES
chr11,47428336,47428633,298,,bonobo,SNIFFLES
chr11,47567070,47567239,170,,bonobo,SNIFFLES
chr11,48226297,48226365,69,,bonobo,SNIFFLES
chr11,48318217,48319016,800,,bonobo,SNIFFLES
chr11,50416336,50418039,1704,,bonobo,SNIFFLES
chr11,54582422,54594291,11870,,bonobo,SNIFFLES
chr11,56956656,56956727,72,,bonobo,SNIFFLES
chr11,57899100,57899175,76,,bonobo,SNIFFLES
chr11,58126754,58126934,181,,bonobo,SNIFFLES
chr11,59338033,59338121,89,,bonobo,SNIFFLES
chr11,60675537,60675616,80,,bonobo,SNIFFLES
chr11,61031260,61031354,95,,bonobo,SNIFFLES
chr11,61771913,61772004,92,,bonobo,SNIFFLES
chr11,62338852,62338934,83,,bonobo,SNIFFLES
chr11,64695644,64697306,1663,,bonobo,SNIFFLES
chr11,64950220,64950330,111,,bonobo,SNIFFLES
chr11,65740441,65740646,206,,bonobo,SNIFFLES
chr11,66943830,66945806,1977,,bonobo,SNIFFLES
chr11,67228517,67228561,45,,bonobo,SNIFFLES
chr11,71227409,71228336,928,,bonobo,SNIFFLES
chr11,71409165,71409200,36,,bonobo,SNIFFLES
chr11,71501864,71501970,107,,bonobo,SNIFFLES
chr11,72440674,72440856,183,,bonobo,SNIFFLES
chr11,73105991,73106040,50,,bonobo,SNIFFLES
chr11,73556018,73556065,48,,bonobo,SNIFFLES
chr11,76078593,76079808,1216,,bonobo,SNIFFLES
chr11,76873623,76873671,49,,bonobo,SNIFFLES
chr11,77089328,77089539,212,,bonobo,SNIFFLES
chr11,77749673,77749719,47,,bonobo,SNIFFLES
chr11,78557205,78557311,107,,bonobo,SNIFFLES
chr11,79779575,79779771,197,,bonobo,SNIFFLES
chr11,80342245,80342797,553,,bonobo,SNIFFLES
chr11,80747206,80747364,159,,bonobo,SNIFFLES
chr11,85980447,85980558,112,,bonobo,SNIFFLES
chr11,86134539,86134643,105,,bonobo,SNIFFLES
chr11,86949494,86950016,523,,bonobo,SNIFFLES
chr11,88478095,88478846,752,,bonobo,SNIFFLES
chr11,89521646,89522562,917,,bonobo,SNIFFLES
chr11,91870237,91871070,834,,bonobo,SNIFFLES
chr11,92668417,92668508,92,,bonobo,SNIFFLES
chr11,95210125,95210230,106,,bonobo,SNIFFLES
chr11,95965878,95966771,894,,bonobo,SNIFFLES
chr11,96292228,96292353,126,,bonobo,SNIFFLES
chr11,97546028,97546139,112,,bonobo,SNIFFLES
chr11,98849439,98849521,83,,bonobo,SNIFFLES
chr11,102498881,102500225,1345,,bonobo,SNIFFLES
chr11,104539476,104539715,240,,bonobo,SNIFFLES
chr11,105231654,105232469,816,,bonobo,SNIFFLES
chr11,106946985,106947018,34,,bonobo,SNIFFLES
chr11,108133513,108134335,823,,bonobo,SNIFFLES
chr11,109681010,109681580,571,,bonobo,SNIFFLES
chr11,114501803,114502124,322,,bonobo,SNIFFLES
chr11,115082643,115083621,979,,bonobo,SNIFFLES
chr11,116441477,116441637,161,,bonobo,SNIFFLES
chr11,117139045,117139117,73,,bonobo,SNIFFLES
chr11,117385799,117385831,33,,bonobo,SNIFFLES
chr11,118417649,118418630,982,,bonobo,SNIFFLES
chr11,119370569,119370628,60,,bonobo,SNIFFLES
chr11,120194954,120195034,81,,bonobo,SNIFFLES
chr11,120362279,120363333,1055,,bonobo,SNIFFLES
chr11,120445253,120446811,1559,,bonobo,SNIFFLES
chr11,121558575,121558610,36,,bonobo,SNIFFLES
chr11,122047281,122047400,120,,bonobo,SNIFFLES
chr11,123715533,123715683,151,,bonobo,SNIFFLES
chr11,124386260,124392138,5879,,bonobo,SNIFFLES
chr11,126984996,126986485,1490,,bonobo,SNIFFLES
chr11,128050959,128051014,56,,bonobo,SNIFFLES
chr11,128557465,128557500,36,,bonobo,SNIFFLES
chr11,128829369,128829738,370,,bonobo,SNIFFLES
chr11,129799760,129799836,77,,bonobo,SNIFFLES
chr11,130735110,130735603,494,,bonobo,SNIFFLES
chr11,131574893,131575979,1087,,bonobo,SNIFFLES
chr11,132616332,132638390,22059,,bonobo,SNIFFLES
chr1,191636881,191637995,1115,,bonobo,SNIFFLES
chr12,538046,539226,1181,,bonobo,SNIFFLES
chr12,871670,871767,98,,bonobo,SNIFFLES
chr12,2229166,2229583,418,,bonobo,SNIFFLES
chr12,2992442,2994121,1680,,bonobo,SNIFFLES
chr12,3380398,3380655,258,,bonobo,SNIFFLES
chr12,3429787,3429912,126,,bonobo,SNIFFLES
chr12,5476357,5478425,2069,,bonobo,SNIFFLES
chr12,6206003,6206915,913,,bonobo,SNIFFLES
chr12,7211231,7211975,745,,bonobo,SNIFFLES
chr12,7807170,7807646,477,,bonobo,SNIFFLES
chr12,8901295,8901379,85,,bonobo,SNIFFLES
chr12,9444666,9486292,41627,,bonobo,SNIFFLES
chr12,9480091,31198362,21718272,,bonobo,SNIFFLES
chr12,10100387,10100462,76,,bonobo,SNIFFLES
chr12,11598132,11598821,690,,bonobo,SNIFFLES
chr12,13776193,13777582,1390,,bonobo,SNIFFLES
chr12,15439226,15447116,7891,,bonobo,SNIFFLES
chr12,15439226,15454763,15538,,bonobo,SNIFFLES
chr12,17495744,17496675,932,,bonobo,SNIFFLES
chr12,19434485,19434524,40,,bonobo,SNIFFLES
chr12,20144663,20144759,97,,bonobo,SNIFFLES
chr12,20510035,20510077,43,,bonobo,SNIFFLES
chr12,20810108,67987724,47177617,,bonobo,SNIFFLES
chr12,20894755,68010903,47116149,,bonobo,SNIFFLES
chr12,21928794,21930285,1492,,bonobo,SNIFFLES
chr12,22615702,22615896,195,,bonobo,SNIFFLES
chr12,24511797,24511899,103,,bonobo,SNIFFLES
chr12,25349250,25350179,930,,bonobo,SNIFFLES
chr12,26561121,26561482,362,,bonobo,SNIFFLES
chr12,26991636,26991694,59,,bonobo,SNIFFLES
chr12,27026795,27026868,74,,bonobo,SNIFFLES
chr12,28656358,28673013,16656,,bonobo,SNIFFLES
chr12,29886404,29886474,71,,bonobo,SNIFFLES
chr12,37713069,37740095,27027,,bonobo,SNIFFLES
chr12,38101509,38101556,48,,bonobo,SNIFFLES
chr12,38574971,38575069,99,,bonobo,SNIFFLES
chr12,38844918,38846069,1152,,bonobo,SNIFFLES
chr12,40967285,40967346,62,,bonobo,SNIFFLES
chr12,40993757,40995517,1761,,bonobo,SNIFFLES
chr12,41881777,41882608,832,,bonobo,SNIFFLES
chr12,41882499,41884189,1691,,bonobo,SNIFFLES
chr12,42451481,42454060,2580,,bonobo,SNIFFLES
chr12,43051459,43051769,311,,bonobo,SNIFFLES
chr12,43952788,43952846,59,,bonobo,SNIFFLES
chr12,45440206,45440589,384,,bonobo,SNIFFLES
chr12,46040035,46040831,797,,bonobo,SNIFFLES
chr12,46438291,46438620,330,,bonobo,SNIFFLES
chr12,46603508,46603567,60,,bonobo,SNIFFLES
chr12,47069550,47069594,45,,bonobo,SNIFFLES
chr12,47453994,47511231,57238,,bonobo,SNIFFLES
chr12,47804265,47804822,558,,bonobo,SNIFFLES
